maggie_cheung	country	china
maggie_cheung	name	maggie cheung
maggie_cheung	award	silver_bear_for_best_actress
maggie_cheung	award	centre_stage_(1992_film)
maggie_cheung	award	best_actress_award_(cannes_film_festival)
maggie_cheung	award	clean_(film)
maggie_cheung	award	hawaii_international_film_festival
maggie_cheung	name	\u5f35\u66fc\u7389
maggie_cheung	name	zh\u0101ng m\u00e0ny\u00f9
maggie_cheung	name	zoeng1 maan6 juk6
maggie_cheung	activeyearsstartyear	1984
maggie_cheung	activeyearsendyear	2004
maggie_cheung	spouse	olivier_assayas
maggie_cheung	award	a_fishy_story
maggie_cheung	award	comrades:_almost_a_love_story
maggie_cheung	award	the_soong_sisters_(film)
maggie_cheung	award	in_the_mood_for_love
maggie_cheung	award	full_moon_in_new_york
maggie_cheung	award	red_dust
maggie_cheung	viafid	22120155
maggie_cheung	name	cheung, maggie
maggie_cheung	birthdate	1964-09-20
maggie_cheung	birthyear	1964
maggie_cheung	birthplace	hong_kong
maggie_cheung	description	actress
gong_li	country	china
gong_li	name	gong li
gong_li	nationality	singapore
gong_li	award	volpi_cup
gong_li	award	the_story_of_qiu_ju
gong_li	award	new_york_film_critics_circle_award_for_best_supporting_actress
gong_li	award	farewell_my_concubine
gong_li	award	national_board_of_review_award_for_best_supporting_actress
gong_li	award	memoirs_of_a_geisha
gong_li	name	g\u01d2ng l\u00ec
gong_li	activeyearsstartyear	1987
gong_li	award	hong_kong_film_award_for_best_actress
gong_li	award	curse_of_the_golden_flower
gong_li	award	breaking_the_silence_(film)
gong_li	viafid	33152116
gong_li	name	gong, li
gong_li	birthdate	1965-12-31
gong_li	birthyear	1965
gong_li	birthplace	shenyang
gong_li	birthplace	china
gong_li	description	chinese-born actress
gong_li	alias	\u5de9\u4fd0 (chinese); li gong (western order)
zhang_yimou	country	china
zhang_yimou	name	zhang yimou
zhang_yimou	award	bafta_award_for_best_film
zhang_yimou	award	raise_the_red_lantern
zhang_yimou	award	to_live_(1994_film)
zhang_yimou	award	golden_bear
zhang_yimou	award	red_sorghum_(film)
zhang_yimou	award	silver_lion
zhang_yimou	award	golden_lion
zhang_yimou	award	the_story_of_qiu_ju
zhang_yimou	award	not_one_less
zhang_yimou	award	grand_prix_(cannes_film_festival)
zhang_yimou	award	boston_society_of_film_critics_award_for_best_director
zhang_yimou	award	house_of_flying_daggers
zhang_yimou	award	national_society_of_film_critics_award_for_best_director
zhang_yimou	award	hero_(2002_film)
zhang_yimou	name	\u5f35\u85dd\u8b00
zhang_yimou	name	\u5f20\u827a\u8c0b
zhang_yimou	name	zh\u0101ng y\u00ecm\u00f3u
zhang_yimou	occupation	film_director
zhang_yimou	occupation	film_producer
zhang_yimou	occupation	cinematographer
zhang_yimou	occupation	actor
zhang_yimou	viafid	111742197
zhang_yimou	name	zhang, yimou
zhang_yimou	birthdate	1950-11-14
zhang_yimou	birthyear	1950
zhang_yimou	birthplace	xi'an
zhang_yimou	birthplace	shaanxi
zhang_yimou	birthplace	china
zhang_yimou	description	chinese film director
leslie_cheung	country	china
leslie_cheung	genre	cantopop
leslie_cheung	genre	mandopop
leslie_cheung	recordlabel	polydor_records
leslie_cheung	recordlabel	capital_artists
leslie_cheung	recordlabel	cinepoly_records
leslie_cheung	recordlabel	rock_records
leslie_cheung	recordlabel	universal_music_group
leslie_cheung	name	leslie cheung
leslie_cheung	award	jade_solid_gold_best_ten_music_awards_presentation
leslie_cheung	award	ultimate_song_chart_awards
leslie_cheung	award	leslie_'89
leslie_cheung	name	\u5f35\u570b\u69ae
leslie_cheung	name	zoeng1 gwok3wing4
leslie_cheung	alias	gor gor (\u54e5\u54e5)
leslie_cheung	occupation	singer-songwriter
leslie_cheung	occupation	actor
leslie_cheung	activeyearsstartyear	1977
leslie_cheung	activeyearsendyear	2003
leslie_cheung	award	hong_kong_film_award_for_best_actor
leslie_cheung	award	ashes_of_time
leslie_cheung	award	the_bride_with_white_hair
leslie_cheung	viafid	117374826
leslie_cheung	name	cheung, leslie
leslie_cheung	birthdate	1956-09-12
leslie_cheung	birthyear	1956
leslie_cheung	birthplace	british_hong_kong
leslie_cheung	description	canadian actor and musician
leslie_cheung	deathdate	2003-04-01
leslie_cheung	deathyear	2003
leslie_cheung	deathplace	british_hong_kong
seka	numberoffilms	251
seka	name	seka
seka	birthdate	1954-04-15
seka	birthplace	radford,_virginia
seka	birthplace	united_states
seka	birthname	dorothiea hundley
seka	height	1.7272
seka	ethnicity	cherokee
seka	ethnicity	irish_people
seka	homepage	www.seka.com
seka	birthyear	1954
seka	description	american pornographic actress
seka	alias	patton, dorothiea
tony_leung_chiu-wai	owl#differentfrom	tony_leung_ka-fai
tony_leung_chiu-wai	country	china
tony_leung_chiu-wai	associatedact	five_tiger_generals_of_tvb
tony_leung_chiu-wai	name	tony leung chiu-wai
tony_leung_chiu-wai	award	best_actor_award_(cannes_film_festival)
tony_leung_chiu-wai	award	in_the_mood_for_love
tony_leung_chiu-wai	name	loeng4 ciu4wai5
tony_leung_chiu-wai	activeyearsstartyear	1982
tony_leung_chiu-wai	spouse	carina_lau
tony_leung_chiu-wai	award	hong_kong_film_award_for_best_actor
tony_leung_chiu-wai	award	chungking_express
tony_leung_chiu-wai	award	happy_together_(1997_film)
tony_leung_chiu-wai	award	infernal_affairs
tony_leung_chiu-wai	award	2046_(film)
tony_leung_chiu-wai	award	hong_kong_film_award_for_best_supporting_actor
tony_leung_chiu-wai	award	people's_hero_(film)
tony_leung_chiu-wai	award	my_heart_is_that_eternal_rose
tony_leung_chiu-wai	award	lust,_caution
tony_leung_chiu-wai	viafid	117285678
tony_leung_chiu-wai	name	leung, tony chiu-wai
tony_leung_chiu-wai	birthdate	1962-06-27
tony_leung_chiu-wai	birthyear	1962
tony_leung_chiu-wai	birthplace	hong_kong
tony_leung_chiu-wai	description	hong kong actor and singer
silvia_saint	numberoffilms	319
silvia_saint	name	silvia saint
silvia_saint	birthdate	1976-02-12
silvia_saint	birthplace	kyjov_(hodon\u00edn_district)
silvia_saint	birthplace	czechoslovakia
silvia_saint	birthname	silvie tom\u010dalov\u00e1
silvia_saint	height	1.65
silvia_saint	homepage	silviasaint.com
silvia_saint	nationality	czechs
silvia_saint	viafid	19880913
silvia_saint	name	saint, silvia
silvia_saint	birthyear	1976
silvia_saint	description	czech pornographic actress & model
silvia_saint	alias	tom\u010dalov\u00e1, silvie
leon_lai	country	china
leon_lai	genre	cantopop
leon_lai	genre	mandopop
leon_lai	voicetype	baritone
leon_lai	recordlabel	polygram
leon_lai	recordlabel	sony_music_entertainment
leon_lai	recordlabel	amusic
leon_lai	name	leon lai
leon_lai	name	l\u00ed m\u00edng
leon_lai	name	lai4 ming4
leon_lai	activeyearsstartyear	1986
leon_lai	spouse	gaile_lok
leon_lai	homepage	www.amusic.hk
leon_lai	award	city_of_glass_(film)
leon_lai	award	eighteen_springs_(film)
leon_lai	award	three_(2002_film)
leon_lai	soundrecording	leon_lai__1
leon_lai	viafid	105708073
leon_lai	name	lai, leon
leon_lai	birthdate	1966-12-11
leon_lai	birthyear	1966
leon_lai	birthplace	beijing
leon_lai	birthplace	china
leon_lai	description	hong kong actor
maria_antonietta_beluzzi	name	maria antonietta beluzzi
maria_antonietta_beluzzi	birthplace	bologna
maria_antonietta_beluzzi	birthplace	kingdom_of_italy
maria_antonietta_beluzzi	deathdate	1997-08-09
maria_antonietta_beluzzi	ethnicity	italians
maria_antonietta_beluzzi	name	beluzzi, maria antonietta
maria_antonietta_beluzzi	birthdate	1930-07-26
maria_antonietta_beluzzi	birthyear	1930
maria_antonietta_beluzzi	birthplace	italy
maria_antonietta_beluzzi	description	italian actor
maria_antonietta_beluzzi	deathyear	1997
chasey_lain	numberoffilms	67
chasey_lain	name	chasey lain
chasey_lain	birthdate	1971-12-07
chasey_lain	birthplace	cocoa_beach,_florida
chasey_lain	birthplace	united_states
chasey_lain	height	1.6764000000000001
chasey_lain	name	lain, chasey
chasey_lain	birthyear	1971
chasey_lain	description	american pornographic actor
sammi_cheng	country	china
sammi_cheng	genre	cantopop
sammi_cheng	genre	mandopop
sammi_cheng	voicetype	mezzo-soprano
sammi_cheng	recordlabel	capital_artists
sammi_cheng	recordlabel	warner_music_group
sammi_cheng	recordlabel	amusic
sammi_cheng	name	sammi cheng
sammi_cheng	name	zh\u00e8ng xi\u00f9w\u00e9n
sammi_cheng	name	zeng6 sau3 man4
sammi_cheng	alias	mi,
sammi_cheng	activeyearsstartyear	1990
sammi_cheng	activeyearsendyear	2005
sammi_cheng	partner	andy_hui
sammi_cheng	award	love_on_a_diet
sammi_cheng	award	wu_yen
sammi_cheng	award	mtv_asia_award_for_favorite_artist_hong_kong
sammi_cheng	soundrecording	sammi_cheng__1
sammi_cheng	rdf-schema#seealso	sammi_cheng_discography
sammi_cheng	viafid	71693096
sammi_cheng	name	cheng, sammi
sammi_cheng	birthdate	1972-08-19
sammi_cheng	birthyear	1972
sammi_cheng	description	hong kong actor and singer
daniel_chatto	name	daniel chatto
daniel_chatto	birthdate	1957-04-22
daniel_chatto	birthyear	1957
daniel_chatto	occupation	daniel_chatto__1
daniel_chatto	birthname	daniel chatto st. george sproule
daniel_chatto	spouse	lady_sarah_chatto
daniel_chatto	parent	ros_chatto
daniel_chatto	name	chatto, daniel
daniel_chatto	description	british actor
daniel_chatto	alias	sproule, daniel chatto st george
daniel_chatto	country	england
gloria_leonard	name	gloria leonard
gloria_leonard	birthplace	the_bronx
gloria_leonard	birthplace	united_states
gloria_leonard	birthname	gale sandra klinetsky
gloria_leonard	spouse	bobby_hollander
gloria_leonard	deathdate	2014-02-03
gloria_leonard	deathplace	united_states
gloria_leonard	height	1.7272
gloria_leonard	name	leonard, gloria
gloria_leonard	birthdate	1940-08-28
gloria_leonard	birthyear	1940
gloria_leonard	description	american pornographic film actress; feminist publisher & activist
gloria_leonard	deathyear	2014
nina_hartley	numberoffilms	1028
nina_hartley	name	nina hartley
nina_hartley	birthdate	1959-03-11
nina_hartley	birthplace	berkeley,_california
nina_hartley	birthname	marie louise hartman
nina_hartley	height	1.6256
nina_hartley	ethnicity	judaism
nina_hartley	homepage	www.nina.com
nina_hartley	viafid	91556655
nina_hartley	name	hartley, nina
nina_hartley	birthyear	1959
nina_hartley	description	american porn star; sex educator
nina_hartley	alias	hartman, marie louise (birthname)
briana_banks	numberoffilms	292
briana_banks	name	briana banks
briana_banks	birthdate	1978-05-21
briana_banks	birthplace	munich
briana_banks	birthplace	germany
briana_banks	birthname	briana bany
briana_banks	height	1.8034
briana_banks	ethnicity	german_american
briana_banks	name	banks, briana
briana_banks	birthyear	1978
briana_banks	birthplace	bavaria
briana_banks	description	pornographic actress, model
briana_banks	alias	bany, briana
faye_wong	country	china
faye_wong	genre	c-pop
faye_wong	genre	cantopop
faye_wong	genre	chinese_rock
faye_wong	genre	dream_pop
faye_wong	genre	buddhist_music
faye_wong	genre	j-pop
faye_wong	voicetype	mezzo-soprano
faye_wong	recordlabel	cinepoly_records
faye_wong	recordlabel	emi
faye_wong	recordlabel	sony_music_entertainment
faye_wong	name	faye wong
faye_wong	influenced	hebe_tien
faye_wong	influenced	stefanie_sun
faye_wong	name	w\u00e1ng f\u0113i
faye_wong	name	wong4 fei1
faye_wong	alias	shirley wong
faye_wong	alias	wong4 zing6 man4 (cantonese)
faye_wong	activeyearsstartyear	1989
faye_wong	activeyearsendyear	2005
faye_wong	spouse	dou_wei
faye_wong	spouse	li_yapeng
faye_wong	influencedby	teresa_teng
faye_wong	influencedby	the_cranberries
faye_wong	influencedby	tori_amos
faye_wong	influencedby	cocteau_twins
faye_wong	soundrecording	faye_wong__1
faye_wong	soundrecording	faye_wong__2
faye_wong	soundrecording	faye_wong__3
faye_wong	viafid	95011286
faye_wong	name	wong, faye
faye_wong	birthdate	1969-08-08
faye_wong	birthyear	1969
faye_wong	description	hong kong actor-singer
faye_wong	alias	\u738b\u83f2; wang fei; wong, shirley
veronica_hart	numberoffilms	158
veronica_hart	numberoffilms	43
veronica_hart	name	veronica hart
veronica_hart	birthdate	1956-10-27
veronica_hart	birthplace	las_vegas_valley
veronica_hart	birthplace	nevada
veronica_hart	birthplace	united_states
veronica_hart	birthname	jane esther hamilton
veronica_hart	height	1.6764000000000001
veronica_hart	viafid	17008395
veronica_hart	isniid	0000000048277683
veronica_hart	sudocid	177089571
veronica_hart	name	hart, veronica
veronica_hart	birthyear	1956
veronica_hart	description	american pornographic actress
veronica_hart	alias	hamilton, jane
hyapatia_lee	numberoffilms	96
hyapatia_lee	numberoffilms	2
hyapatia_lee	name	hyapatia lee
